Id,SalePrice
1682,318962.772576891
1683,192454.638529973
1684,179509.644998418
1685,170057.161219319
1686,175136.44206354
1687,165432.408065963
1688,189611.973119743
1689,191910.021211173
1690,192708.112251518
1691,183024.007913289
1692,266488.90279757
1693,168677.786348485
1694,179054.996804634
1695,159685.881461578
1696,272036.459732937
1697,160440.013704707
1698,339612.772950108
1699,317839.871799861
1700,255315.182811548
1701,276228.394488469
1702,238838.021653728
1703,239924.722708188
1704,263420.882896427
1705,241504.220446613
1706,354564.992509539
1707,217240.783675466
1708,201002.210321807
1709,261686.086553667
1710,224504.316251038
1711,274516.442505071
1712,246749.184673954
1713,275439.230001525
1714,224128.793014641
1715,206989.530358558
1716,175324.382045556
1717,173704.431234095
1718,134977.427774812
1719,207836.05025927
1720,244899.819625148
1721,157319.492765063
1722,119413.026984682
1723,147924.29198293
1724,202974.063281727
1725,234126.497110434
1726,189643.291429171
1727,162647.009500925
1728,169670.765011665
1729,166027.232011434
1730,152989.454105543
1731,128363.123702594
1732,128682.468733412
1733,115009.713223083
1734,126918.065651249
1735,123257.264884324
1736,112134.130123602
1737,296208.321636128
1738,259954.457627152
1739,241556.43537917
1740,205496.457593033
1741,185894.868585142
1742,170819.553869851
1743,176354.792389788
1744,312188.721442939
1745,208088.796998859
1746,188331.252926619
1747,217718.413412062
1748,221444.710425337
1749,152434.411729511
1750,127999.885240126
1751,247160.64711033
1752,115003.368173189
1753,149960.79493196
1754,197673.020527623
1755,175526.531451738
1756,124366.270137784
1757,120888.635417094
1758,145781.708691089
1759,162490.852196126
1760,159324.768922618
1761,145425.287700499
1762,176809.196815716
1763,187780.616609843
1764,118543.472912661
1765,173170.432257949
1766,187229.035108585
1767,224008.638578922
1768,137496.03059612
1769,176280.810983406
1770,153646.360551512
1771,123491.097586172
1772,141582.21881077
1773,128892.054546081
1774,145238.735923205
1775,142555.189482027
1776,135325.098526452
1777,106020.159177775
1778,143489.438439026
1779,119486.622744074
1780,174353.318086542
1781,129285.151249668
1782,89137.3972951621
1783,146337.305709085
1784,103880.731088432
1785,122035.649159673
1786,151029.720162369
1787,169415.846573544
1788,57209.0556103529
1789,98055.9522797014
1790,83798.9549275086
1791,185755.824989759
1792,155332.443923999
1793,131093.334929595
1794,160016.152262127
1795,138376.002310275
1796,122985.991873674
1797,116153.540867759
1798,122909.793045338
1799,107930.143071594
1800,129258.060649042
1801,130495.919686623
1802,149241.187549264
1803,152268.217568857
1804,138550.256483357
1805,133523.228177023
1806,122193.545427481
1807,135115.910151772
1808,118699.073914859
1809,123124.919938033
1810,132388.70584929
1811,94664.255148328
1812,98950.4174941596
1813,118185.23233337
1814,96498.2362142057
1815,54665.4712092698
1816,96064.0161279979
1817,110374.197198955
1818,148591.816976172
1819,129760.34402604
1820,49724.3637152548
1821,117876.242981415
1822,156565.598033403
1823,40647.258467405
1824,126025.621074591
1825,137689.12669814
1826,105665.129809468
1827,104807.282897501
1828,127813.823689783
1829,131329.752783053
1830,143890.815771991
1831,150738.887771229
1832,64067.1801275174
1833,145109.23043677
1834,118861.853660225
1835,109175.764802402
1836,124055.761166278
1837,89513.7544283149
1838,130178.146144462
1839,104179.200330018
1840,135593.325816962
1841,129829.363650392
1842,91682.1749965651
1843,127130.148727145
1844,150791.042644839
1845,144630.029911682
1846,157092.345700171
1847,164020.266671105
1848,58217.8910522739
1849,111090.232633058
1850,116754.182039514
1851,146410.225483112
1852,124598.65924827
1853,124540.633497689
1854,164788.884059122
1855,158069.50793145
1856,220722.094138098
1857,148894.640869992
1858,139307.907621862
1859,120854.794618549
1860,144990.908524711
1861,120257.066500734
1862,314999.125765173
1863,296577.744195007
1864,296672.67714353
1865,325757.503810081
1866,321694.524110945
1867,223852.652442741
1868,274818.148679131
1869,197307.860866166
1870,222023.456613623
1871,264920.723721128
1872,171044.416077581
1873,244029.633766284
1874,144774.034105793
1875,204476.778442658
1876,196149.589393441
1877,207150.966370299
1878,202733.830189798
1879,132226.296762688
1880,126501.946364452
1881,239984.250681336
1882,239908.769616577
1883,187215.974043182
1884,203300.348843526
1885,238092.645820836
1886,278609.855057887
1887,206908.63271367
1888,256715.007364485
1889,170246.997783757
1890,110639.750355209
1891,132634.643839037
1892,102101.627568078
1893,127727.87432093
1894,125810.537550793
1895,136661.405092316
1896,124921.271941622
1897,113450.613250638
1898,114078.24513263
1899,166048.630588725
1900,156700.901465895
1901,175706.271938254
1902,158794.398415594
1903,216964.685999274
1904,140914.877042503
1905,197177.04160918
1906,130805.839170877
1907,210686.338649013
1908,109340.190375217
1909,127668.84638652
1910,119428.327172681
1911,213526.386447918
1912,331545.434149247
1913,147990.398068236
1914,53209.1415379269
1915,292947.056116989
1916,63130.74457151
1917,244494.348603102
1918,138867.749684587
1919,170166.265768994
1920,154105.032078588
1921,355696.048906941
1922,313458.409354625
1923,233689.594330018
1924,222396.344874592
1925,194286.551612366
1926,353239.235494835
1927,132617.330341314
1928,165000.294853849
1929,121843.283239771
1930,132719.109786751
1931,135576.209894506
1932,138765.849783431
1933,181918.525765101
1934,177830.504765042
1935,172487.717986924
1936,194590.31283746
1937,185152.9151005
1938,172051.149313545
1939,246006.245817651
1940,202720.641293806
1941,167113.024214092
1942,181666.934180249
1943,231027.571204274
1944,387823.152917206
1945,396862.499145358
1946,132781.3034424
1947,288935.658804593
1948,174103.191664429
1949,239390.398750964
1950,185889.971501935
1951,249054.386157365
1952,213855.525019245
1953,165703.599049822
1954,179162.091503123
1955,133775.344445358
1956,314799.024791037
1957,156275.084781454
1958,281734.649669405
1959,146720.730216972
1960,110711.767837183
1961,123731.517293205
1962,96899.3121531404
1963,103423.370973505
1964,106063.840374404
1965,141869.80802465
1966,145013.544462441
1967,294409.442342602
1968,392294.973960516
1969,374068.856710715
1970,403650.331702892
1971,474514.99586577
1972,374865.079705886
1973,270410.188748087
1974,342136.946820067
1975,464539.894546927
1976,269930.556128308
1977,344604.344636613
1978,344164.420690589
1979,320657.708382157
1980,202921.612065135
1981,340504.065184526
1982,223024.848280514
1983,216292.909629161
1984,176137.10847007
1985,224421.102092573
1986,205134.506734267
1987,183584.801784415
1988,172059.522466789
1989,193284.874183203
1990,205708.339451159
1991,228249.627220401
1992,213152.047092282
1993,172996.641082018
1994,238085.730600952
1995,184236.629013437
1996,252128.069651262
1997,320163.506766932
1998,305764.895446081
1999,286052.349559425
2000,314979.615416066
2001,283191.885774849
2002,247559.473870299
2003,246657.769230894
2004,272401.447907758
2005,231416.257511751
2006,228556.517342576
2007,249579.601370872
2008,211004.234966859
2009,193321.862411099
2010,189577.451377188
2011,136386.150061514
2012,171323.499516821
2013,178846.063900917
2014,185964.456049146
2015,211500.59055056
2016,185953.737170837
2017,196754.947439446
2018,115196.040082395
2019,133338.641929428
2020,99154.3865953531
2021,104883.31705696
2022,187574.144352043
2023,149684.450274909
2024,270458.849872663
2025,327860.436705632
2026,184192.61480328
2027,156294.25047205
2028,157087.361535266
2029,164027.263736775
2030,269038.932190224
2031,237055.810711279
2032,261440.193841088
2033,259215.805389374
2034,167778.998938792
2035,218117.984247842
2036,197778.244649623
2037,211904.228226452
2038,306999.26861593
2039,230000.363914874
2040,276294.3148479
2041,288335.242827954
2042,209532.645472257
2043,179746.026426967
2044,169061.134805967
2045,210146.366350988
2046,161058.453292666
2047,142456.014745244
2048,145652.899176607
2049,151696.212352096
2050,177197.369515121
2051,104477.272481001
2052,126638.843863016
2053,146222.216384806
2054,94090.8375600273
2055,151302.399193336
2056,152473.478237655
2057,116447.457191004
2058,214298.551863869
2059,130306.700525862
2060,169568.137106757
2061,173207.794294811
2062,130667.240751724
2063,117718.369772677
2064,138186.32668919
2065,123762.85536525
2066,176698.78482541
2067,102940.137827405
2068,154360.003056477
2069,84464.4144165556
2070,114388.185273949
2071,94957.6872470195
2072,137062.186125191
2073,133720.579318274
2074,190124.019918651
2075,150700.644335661
2076,119526.641786105
2077,147138.312845427
2078,127782.254369821
2079,137479.505349243
2080,117103.191462658
2081,130261.089564768
2082,117704.038804474
2083,149016.728644885
2084,109533.339667781
2085,119706.384022531
2086,98323.0590013712
2087,122943.688048385
2088,101540.122041735
2089,79484.9792876097
2090,122854.695566838
2091,115910.896513233
2092,122023.906568212
2093,114247.251003412
2094,112569.491709024
2095,153835.588586036
2096,80314.1289203788
2097,100902.164872087
2098,150034.75529358
2099,53662.3893488639
2100,68617.583155683
2101,118846.474927166
2102,129938.741676551
2103,101337.605369216
2104,146003.469395645
2105,125719.36561396
2106,70143.0473604276
2107,194412.807912297
2108,112088.385333396
2109,111043.277259429
2110,127065.799551583
2111,116363.10409453
2112,139887.938862191
2113,122074.071558206
2114,127267.940428843
2115,159454.5643668
2116,114722.785228753
2117,151460.501755724
2118,131030.295258816
2119,116995.640877086
2120,118043.341414558
2121,105319.548875897
2122,116317.431551483
2123,86976.7245211158
2124,164728.84783735
2125,131286.639954662
2126,162009.769691345
2127,160404.250200024
2128,125187.221441152
2129,100776.209485661
2130,131482.047480621
2131,144661.952936886
2132,115261.311859933
2133,131573.693126179
2134,119732.251536667
2135,99647.8212070262
2136,79691.2599204276
2137,111784.80746683
2138,128756.085153774
2139,152744.6755493
2140,136965.198180918
2141,160872.539963995
2142,128573.216585096
2143,149712.723479276
2144,133314.073715321
2145,141189.344938438
2146,178256.343132125
2147,148311.880742777
2148,127072.73760201
2149,144156.049614007
2150,235075.747590562
2151,119116.200420981
2152,161173.324920176
2153,150650.487140232
2154,98607.4548135191
2155,137680.824225647
2156,230708.826646435
2157,218652.867020627
2158,239421.295011932
2159,203730.475069983
2160,183398.917222175
2161,229909.308308232
2162,369113.926868529
2163,332539.947022298
2164,251142.669009341
2165,205788.255495649
2166,156480.707799046
2167,216736.682145519
2168,194975.803787713
2169,195486.745102564
2170,215019.386203575
2171,152687.890703688
2172,132864.894059562
2173,177621.583798749
2174,217304.711756737
2175,281781.635356303
2176,305867.287821958
2177,233334.295719312
2178,210654.195167062
2179,137592.871580813
2180,209283.204929056
2181,195060.282205557
2182,221435.021910881
2183,194125.24669021
2184,117561.407782719
2185,127076.988335157
2186,137240.83354363
2187,151397.51839888
2188,152028.506502156
2189,241187.376737734
2190,79074.2499695688
2191,79677.6256289006
2192,85383.0526206726
2193,109285.255303238
2194,97710.8239133303
2195,106581.69854395
2196,101810.958628449
2197,109835.583147104
2198,155309.532763216
2199,174790.063063169
2200,145903.763093559
2201,162100.180127292
2202,214512.644627358
2203,151955.391798586
2204,187556.365386475
2205,122473.702625683
2206,138265.009168735
2207,214487.16928518
2208,264192.585521855
2209,236610.406012221
2210,122089.148584091
2211,118809.658363875
2212,124713.175433626
2213,108310.656787516
2214,126984.454656612
2215,101573.046215085
2216,151357.177031624
2217,55094.0688255838
2218,62390.721788632
2219,60010.188141672
2220,61130.716201811
2221,293440.445631111
2222,275499.028218253
2223,269416.023430057
2224,207328.252221536
2225,121611.782096279
2226,177248.606279775
2227,193333.216784541
2228,265043.497268696
2229,245179.467568181
2230,144067.717449765
2231,210192.560395141
2232,176078.771035959
2233,189795.129038163
2234,238766.860450518
2235,213224.523470887
2236,245695.496118523
2237,291505.961057012
2238,205652.997806161
2239,98873.8556602788
2240,158363.946029535
2241,154333.432942122
2242,127972.967764307
2243,123613.490500515
2244,104583.335651601
2245,97284.6059782251
2246,140374.392667033
2247,115965.864765354
2248,120745.360647219
2249,119714.238061203
2250,128219.044107861
2251,118423.590383338
2252,178379.051887183
2253,150853.214856011
2254,176654.899389897
2255,180563.44400945
2256,176590.117081686
2257,205928.872212978
2258,161724.385496476
2259,176438.210612342
2260,155154.499569011
2261,210983.757831783
2262,227320.86338408
2263,372703.351605053
2264,481664.585076902
2265,170913.03903518
2266,320682.129617293
2267,345846.441358427
2268,388350.274521331
2269,152157.95429524
2270,198910.925535235
2271,208426.199949314
2272,201934.573274053
2273,164456.012212752
2274,186582.89427456
2275,158389.604487969
2276,205999.579155248
2277,179645.579033984
2278,150169.288242682
2279,137595.610065346
2280,118305.233066453
2281,167608.188230612
2282,187592.936861337
2283,107356.387672679
2284,116488.793279322
2285,142095.935888712
2286,119823.901098992
2287,362917.669514092
2288,276967.323501582
2289,343847.043670009
2290,426224.067033768
2291,341836.567702693
2292,426152.718132404
2293,442185.400307983
2294,402392.395436235
2295,444939.381691145
2296,270178.566624933
2297,354803.691149598
2298,339487.309086104
2299,341674.591836618
2300,331507.125158461
2301,319792.39512846
2302,247656.798624178
2303,243083.967450007
2304,250777.390481794
2305,196408.380096688
2306,190177.881949438
2307,201735.845490327
2308,239231.003028118
2309,287682.506263194
2310,224498.939265733
2311,206371.698840152
2312,181385.847244037
2313,174653.095305118
2314,181646.831489092
2315,177295.151084687
2316,197025.159324698
2317,187574.81620802
2318,175116.555785155
2319,179621.115111938
2320,180653.657633961
2321,236454.461591159
2322,177637.003855319
2323,194490.317688325
2324,170203.84128333
2325,205832.162409411
2326,170086.016026416
2327,200233.401353452
2328,222800.56274065
2329,188077.562900033
2330,179721.495731093
2331,330795.151038318
2332,395816.225433046
2333,322590.76169168
2334,265075.920215754
2335,288629.428080235
2336,316246.973243448
2337,194945.858904124
2338,258887.989290444
2339,218647.228263429
2340,374593.342420727
2341,205317.566752182
2342,227681.033266527
2343,220492.923969854
2344,215299.359978619
2345,227402.22245961
2346,222323.124860266
2347,201077.17942429
2348,245712.234618196
2349,182137.856253452
2350,319167.758395573
2351,251010.196364234
2352,251578.076070948
2353,246139.203151252
2354,138040.135458515
2355,144262.410726951
2356,144965.636044548
2357,184362.832307071
2358,196458.213450887
2359,136861.699949853
2360,117765.827263255
2361,139636.574528725
2362,251058.786921123
2363,137529.916761399
2364,153212.387046416
2365,217231.982148411
2366,196377.865380639
2367,223267.587310283
2368,220608.852095246
2369,217031.526224068
2370,165050.557422644
2371,168613.689982168
2372,193434.836148043
2373,279075.783166657
2374,316334.937069462
2375,240791.443479252
2376,266598.538283658
2377,317716.231624618
2378,150673.044216576
2379,198638.237823411
2380,151022.466780137
2381,170176.569223368
2382,199617.463467605
2383,197108.060891428
2384,232132.771505585
2385,162453.005628893
2386,134013.114916983
2387,130326.870263275
2388,108825.673563179
2389,124710.638322156
2390,153190.98650036
2391,150529.6574043
2392,115426.763705007
2393,173143.992481941
2394,152264.540386935
2395,209929.062365422
2396,148619.344068815
2397,214261.976325814
2398,140557.101150723
2399,68849.0175516867
2400,64207.3593089083
2401,125291.728483317
2402,135742.645995054
2403,154613.816187701
2404,157798.931386972
2405,160220.13354667
2406,139698.402630686
2407,122419.444498338
2408,136056.578795876
2409,122444.815895561
2410,176609.097702227
2411,113416.404093701
2412,156294.102450718
2413,130761.239671215
2414,165360.848798408
2415,139896.297105077
2416,131146.11445969
2417,134363.532616294
2418,136848.647836378
2419,123087.860730513
2420,122596.917449461
2421,143684.164498994
2422,109090.150110483
2423,122408.331975403
2424,162744.882323964
2425,197512.208917222
2426,128531.81581141
2427,134899.310736892
2428,185169.259410744
2429,114333.223264315
2430,126825.033530165
2431,119279.916593577
2432,147588.526511477
2433,143174.695037517
2434,133682.329352976
2435,151988.942803712
2436,105591.650398628
2437,109686.098071487
2438,120774.275825662
2439,102195.244105895
2440,124387.509427925
2441,88293.7684646905
2442,96798.412919759
2443,124064.791368716
2444,129201.295173744
2445,85720.8602364682
2446,132072.413578217
2447,176368.207253393
2448,125769.967395938
2449,111501.08212201
2450,156294.917240157
2451,121611.3346273
2452,195981.926860915
2453,91812.9007911629
2454,115432.287700576
2455,107966.628879387
2456,118093.278124222
2457,138565.606109165
2458,129698.692530254
2459,112006.813465105
2460,142564.44684103
2461,122166.849849252
2462,131030.399402921
2463,122424.461369496
2464,173951.715799405
2465,144009.91011917
2466,121110.840725923
2467,126491.348564681
2468,84347.4678518567
2469,85643.8087078442
2470,186729.156260994
2471,221650.827716026
2472,171394.954441355
2473,110027.945176272
2474,58995.0655401954
2475,213211.090595708
2476,116654.663549519
2477,127748.015201875
2478,160085.430285941
2479,109707.998303926
2480,162077.420720947
2481,120418.798840373
2482,129858.126159721
2483,111172.097793508
2484,124202.341896917
2485,124138.934508733
2486,159145.810981641
2487,174611.843400286
2488,161146.969668665
2489,163564.530229491
2490,149777.158934959
2491,89423.1517392491
2492,195685.308773885
2493,151583.612387752
2494,149416.132760066
2495,90104.6646542911
2496,240000.567794909
2497,145945.475680451
2498,111302.50246408
2499,85491.2417097877
2500,122846.927533405
2501,131158.964407335
2502,128589.670592501
2503,98020.9885537053
2504,173167.408074897
2505,226652.881407416
2506,243767.778044388
2507,262604.203591928
2508,243871.842524067
2509,220966.607619935
2510,218359.709421
2511,175019.978270896
2512,207235.042697008
2513,216470.676045612
2514,282536.857013419
2515,153636.476053807
2516,170613.301939235
2517,144114.09259511
2518,151495.516215397
2519,239645.590597696
2520,217827.489522338
2521,187312.643273699
2522,219218.308328138
2523,119090.291738643
2524,144693.364317413
2525,146027.142593546
2526,143547.144093069
2527,120420.312819628
2528,132738.791662202
2529,149078.907198352
2530,126829.557638417
2531,243102.594457263
2532,218906.639421809
2533,193422.990008077
2534,235269.641766551
2535,274609.821252836
2536,216048.840693007
2537,241597.466745552
2538,180997.982897825
2539,184266.964579263
2540,180648.5252594
2541,178446.336037885
2542,160482.353473942
2543,123010.418769333
2544,121203.692371707
2545,134070.278450711
2546,130295.580635084
2547,129445.998252534
2548,146872.882660599
2549,149512.976359387
2550,597027.915596301
2551,138009.401211644
2552,128095.437725326
2553,75266.0188690947
2554,95569.2857579583
2555,106817.490970104
2556,98614.7208678101
2557,105342.442046203
2558,140264.25079654
2559,140887.334793516
2560,158478.874326871
2561,148601.714104614
2562,143873.3636138
2563,152963.731692823
2564,203506.158238291
2565,139046.042189021
2566,166228.791816197
2567,150293.285394922
2568,202176.605177169
2569,228261.859098726
2570,119695.810580708
2571,186340.131394213
2572,156576.452449252
2573,226335.696519486
2574,269647.625297607
2575,132818.434172213
2576,123904.87559353
2577,162461.623822398
2578,83171.0393899004
2579,59767.4021218828
2580,89390.1917004055
2581,90429.015191308
2582,92951.1499916027
2583,269792.974355142
2584,170229.14557857
2585,191190.0323667
2586,215136.721423472
2587,198075.371120735
2588,136123.055213873
2589,149299.084488935
2590,198425.484231482
2591,217285.746776853
2592,208535.339546724
2593,249672.761494505
2594,182828.032213688
2595,206823.166189302
2596,271965.783912255
2597,188313.84252814
2598,270648.945387488
2599,301618.763454249
2600,141236.027288796
2601,144324.093492914
2602,83977.2500498107
2603,93519.3950566843
2604,87850.3835934381
2605,81746.9049056881
2606,145475.808453062
2607,197676.898059541
2608,179739.602638221
2609,163411.513384173
2610,107216.165501246
2611,126048.06662012
2612,152236.464773157
2613,124633.77700988
2614,121465.973167343
2615,158195.812311815
2616,145551.162287083
2617,181545.339439024
2618,208867.710303707
2619,195713.358555083
2620,181972.593915421
2621,174719.122286357
2622,181746.041092944
2623,239190.698262639
2624,282750.806863643
2625,274378.76009817
2626,172135.698008458
2627,177097.318052586
2628,492056.413138015
2629,512009.966284805
2630,400957.854428563
2631,459154.595038608
2632,418442.483743859
2633,313971.331368833
2634,417169.255812986
2635,159086.657515455
2636,185667.95174268
2637,187790.629537762
2638,261709.277512668
2639,182070.393514906
2640,151830.068203147
2641,109879.381401272
2642,189432.036925793
2643,107359.386614285
2644,118768.019454833
2645,107476.297246343
2646,95978.6964278032
2647,105777.737854629
2648,148708.850986972
2649,145223.512538675
2650,131858.05889408
2651,144302.671682093
2652,393493.511161247
2653,254123.446983128
2654,259149.605901874
2655,396047.25079979
2656,329427.277136379
2657,331892.59138297
2658,314039.875763861
2659,319899.213380537
2660,359432.604404766
2661,347542.367568119
2662,362406.233367779
2663,281220.349912065
2664,278635.188188795
2665,338020.199393349
2666,280135.950697747
2667,174948.072375351
2668,182819.308071802
2669,181651.454237237
2670,269620.608682754
2671,184425.569581282
2672,191478.582463891
2673,194942.026612935
2674,189425.966914195
2675,180299.372093557
2676,189915.55976599
2677,195726.459394794
2678,247408.541232381
2679,279489.412970508
2680,287745.924301018
2681,400616.050748246
2682,317810.703475328
2683,515947.982162696
2684,316998.477130778
2685,330928.970820616
2686,247874.476887473
2687,305335.509623631
2688,214086.197985569
2689,217040.723519704
2690,391819.85358756
2691,188826.328494919
2692,135729.808810125
2693,198007.007256493
2694,132061.862479912
2695,188656.594036024
2696,179624.513890411
2697,182378.043432506
2698,187644.721884592
2699,178565.334016838
2700,165873.495209909
2701,145827.368801281
2702,110998.692192369
2703,119080.700367782
2704,146933.511364546
2705,123542.085936429
2706,108136.92592596
2707,119256.620862028
2708,130758.822921372
2709,102236.296528261
2710,123516.41487854
2711,241639.855030188
2712,393665.588393473
2713,171743.883991543
2714,153271.485673898
2715,170777.629202383
2716,147027.35290716
2717,185620.156649069
2718,218806.286561076
2719,163922.469232312
2720,173485.626800606
2721,133405.422123103
2722,161421.081392071
2723,142443.666005159
2724,127365.999236196
2725,129406.907805998
2726,144247.84637436
2727,175617.301969826
2728,181895.08761872
2729,148105.269628628
2730,142334.734732225
2731,127881.086946454
2732,135139.997868033
2733,156788.371169436
2734,141597.812123002
2735,135433.943266653
2736,138863.509039971
2737,122163.40867486
2738,145928.202561478
2739,162894.080178074
2740,137064.36540283
2741,144151.078628525
2742,153496.757129663
2743,150072.741836367
2744,157217.179496674
2745,142385.841219553
2746,142676.793262887
2747,135674.540452836
2748,125397.018260426
2749,131392.241876591
2750,126375.437989381
2751,135562.831220677
2752,187573.723078229
2753,151240.961913144
2754,204956.471089485
2755,139074.384032806
2756,93638.6651823182
2757,72570.1092671401
2758,86346.0761415171
2759,166037.833689657
2760,119951.322642089
2761,145242.72342047
2762,147018.907972704
2763,197361.499405199
2764,156750.814247864
2765,280180.772920212
2766,129385.275219626
2767,90360.0013604973
2768,130173.91295828
2769,133570.733474672
2770,138957.67325918
2771,105589.071642747
2772,113039.526727592
2773,169108.029511474
2774,133115.824043696
2775,106432.126968245
2776,144939.730545144
2777,151149.078882289
2778,100532.632417146
2779,127035.461057891
2780,95558.7969264625
2781,90467.4505952888
2782,96897.4192414625
2783,97861.1238836315
2784,119127.447510292
2785,133902.80366489
2786,66483.3967348971
2787,117379.253416908
2788,75717.8352210954
2789,166559.660933187
2790,94627.5606575845
2791,115314.670451355
2792,54025.8813021936
2793,148489.30425994
2794,99387.7378998776
2795,122050.901318131
2796,98199.3032458196
2797,187212.815709787
2798,113033.553948944
2799,115722.029316392
2800,73568.3818565377
2801,105628.22039911
2802,119893.963954012
2803,172306.657427298
2804,131671.952976191
2805,92246.6216820063
2806,90213.2555093748
2807,165081.304918078
2808,146191.879858889
2809,134335.275450463
2810,124056.489495039
2811,159140.619239076
2812,167445.266805038
2813,161182.59263437
2814,158576.53848004
2815,94986.0968788218
2816,229842.415001206
2817,159304.491300639
2818,130372.031321888
2819,169324.159314994
2820,138106.352876575
2821,102101.560246375
2822,184792.221318287
2823,295508.633142268
2824,183837.679606498
2825,141807.855965429
2826,130394.371996435
2827,134959.15498886
2828,215482.699627199
2829,216430.995737783
2830,222352.450080424
2831,176199.332521552
2832,230846.276206713
2833,302854.321384906
2834,219494.460112083
2835,224982.467954026
2836,187004.142178146
2837,159648.436966392
2838,147666.476655144
2839,178011.417022218
2840,201543.735841997
2841,204614.205339733
2842,224838.655210712
2843,148838.373277598
2844,178181.980901934
2845,125596.632155567
2846,209554.867425272
2847,203124.478209402
2848,208258.451184189
